DATE,GT10 Govt,GT2 Govt,10-feb
1979-11-01,10.722,12.069,-1.347
1979-11-02,10.722,12.069,-1.347
1979-11-05,10.852,12.159,-1.307
1979-11-06,10.852,12.159,-1.307
1979-11-07,11.002,12.369,-1.367
1979-11-08,10.962,12.299,-1.337
1979-11-09,10.682,11.789,-1.107
1979-11-12,10.682,11.789,-1.107
1979-11-13,10.632,11.649,-1.017
1979-11-14,10.752,11.829,-1.077
1979-11-15,10.622,11.689,-1.067
1979-11-16,10.772,11.979,-1.207
1979-11-19,10.802,12.089,-1.287
1979-11-20,10.782,12.129,-1.347
1979-11-21,10.732,12.179,-1.447
1979-11-22,10.732,12.179,-1.447
1979-11-23,10.512,11.699,-1.187
1979-11-26,10.372,11.449,-1.077
1979-11-27,10.242,11.119,-0.877
1979-11-28,10.372,11.239,-0.867
1979-11-29,10.342,11.239,-0.897
1979-11-30,10.382,11.339,-0.957
1979-12-03,10.442,11.429,-0.987
1979-12-04,10.322,11.309,-0.987
1979-12-05,10.272,11.219,-0.947
1979-12-06,10.132,11.089,-0.957
1979-12-07,10.302,11.219,-0.917
1979-12-10,10.272,11.259,-0.987
1979-12-11,10.462,11.609,-1.147
1979-12-12,10.522,11.359,-0.837
1979-12-13,10.512,11.679,-1.167
1979-12-14,10.452,11.479,-1.027
1979-12-17,10.422,11.459,-1.037
1979-12-18,10.342,11.319,-0.977
1979-12-19,10.332,11.389,-1.057
1979-12-20,10.382,11.409,-1.027
1979-12-21,10.392,11.429,-1.037
1979-12-24,10.452,11.449,-0.997
1979-12-25,10.452,11.449,-0.997
1979-12-26,10.482,11.439,-0.957
1979-12-27,10.462,11.399,-0.937
1979-12-28,10.412,11.309,-0.897
1979-12-31,10.332,11.239,-0.907
1980-01-01,10.332,11.239,-0.907
1980-01-02,10.502,11.399,-0.897
1980-01-03,10.602,11.459,-0.857
1980-01-04,10.662,11.479,-0.817
1980-01-07,10.632,11.359,-0.727
1980-01-08,10.572,11.269,-0.697
1980-01-09,10.582,11.249,-0.667
1980-01-10,10.512,11.189,-0.677
1980-01-11,10.682,11.339,-0.657
1980-01-14,10.702,11.849,-1.147
1980-01-15,10.652,11.749,-1.097
1980-01-16,10.652,11.659,-1.007
1980-01-17,10.712,11.749,-1.037
1980-01-18,10.822,11.889,-1.067
1980-01-21,10.962,11.589,-0.627
1980-01-22,10.852,11.569,-0.717
1980-01-23,10.822,11.539,-0.717
1980-01-24,11.012,11.689,-0.677
1980-01-25,11.102,11.829,-0.727
1980-01-28,11.152,11.909,-0.757
1980-01-29,11.212,12.049,-0.837
1980-01-30,11.162,11.969,-0.807
1980-01-31,11.132,11.879,-0.747
1980-02-01,11.292,12.049,-0.757
1980-02-04,11.402,12.129,-0.727
1980-02-05,11.732,12.499,-0.767
1980-02-06,11.922,12.429,-0.507
1980-02-07,11.712,12.219,-0.507
1980-02-08,11.802,12.319,-0.517
1980-02-11,12.012,12.609,-0.597
1980-02-12,12.012,12.609,-0.597
1980-02-13,11.862,12.529,-0.667
1980-02-14,11.972,12.609,-0.637
1980-02-15,12.202,13.139,-0.937
1980-02-18,12.202,13.139,-0.937
1980-02-19,12.852,13.969,-1.117
1980-02-20,12.842,14.039,-1.197
1980-02-21,13.222,14.519,-1.297
1980-02-22,13.062,14.529,-1.467
1980-02-25,13.272,14.629,-1.357
1980-02-26,13.652,14.919,-1.267
1980-02-27,13.462,14.829,-1.367
1980-02-28,12.922,14.419,-1.497
1980-02-29,12.722,14.739,-2.017
1980-03-03,12.792,14.839,-2.047
1980-03-04,12.912,14.869,-1.957
1980-03-05,13.032,14.999,-1.967
1980-03-06,13.132,15.279,-2.147
1980-03-07,12.862,15.209,-2.347
1980-03-10,12.632,14.719,-2.087
1980-03-11,12.412,14.439,-2.027
1980-03-12,12.622,14.749,-2.127
1980-03-13,12.502,14.699,-2.197
1980-03-14,12.522,14.809,-2.287
1980-03-17,12.582,14.829,-2.247
1980-03-18,12.402,14.429,-2.027
1980-03-19,12.352,14.339,-1.987
1980-03-20,12.622,15.039,-2.417
1980-03-21,12.752,15.029,-2.277
1980-03-24,13.172,15.369,-2.197
1980-03-25,13.102,15.199,-2.097
1980-03-26,13.032,15.269,-2.237
1980-03-27,12.972,15.119,-2.147
1980-03-28,12.722,14.899,-2.177
1980-03-31,12.642,14.639,-1.997
1980-04-01,12.692,14.599,-1.907
1980-04-02,12.632,14.529,-1.897
1980-04-03,12.522,14.519,-1.997
1980-04-04,12.522,14.519,-1.997
1980-04-07,12.132,13.859,-1.727
1980-04-08,12.212,13.899,-1.687
1980-04-09,12.062,13.549,-1.487
1980-04-10,12.062,13.579,-1.517
1980-04-11,11.792,13.229,-1.437
1980-04-14,11.622,12.969,-1.347
1980-04-15,11.572,12.729,-1.157
1980-04-16,10.902,11.979,-1.077
1980-04-17,11.132,11.979,-0.847
1980-04-18,11.052,11.769,-0.717
1980-04-21,10.902,11.569,-0.667
1980-04-22,10.822,11.439,-0.617
1980-04-23,10.892,11.389,-0.497
1980-04-24,10.962,11.429,-0.467
1980-04-25,10.952,11.399,-0.447
1980-04-28,10.632,10.749,-0.117
1980-04-29,10.672,10.749,-0.077
1980-04-30,10.762,10.819,-0.057
1980-05-01,10.572,10.709,-0.137
1980-05-02,10.242,10.049,0.193
1980-05-05,10.182,9.859,0.323
1980-05-06,9.802,9.409,0.393
1980-05-07,9.962,9.419,0.543
1980-05-08,10.182,9.489,0.693
1980-05-09,10.302,9.859,0.443
1980-05-12,10.302,9.529,0.773
1980-05-13,10.132,9.389,0.743
1980-05-14,10.142,9.279,0.863
1980-05-15,10.312,9.489,0.823
1980-05-16,10.372,9.769,0.603
1980-05-19,10.532,9.789,0.743
1980-05-20,10.222,9.269,0.953
1980-05-21,10.082,9.149,0.933
1980-05-22,10.102,9.139,0.963
1980-05-23,9.852,8.739,1.113
1980-05-26,9.852,8.739,1.113
1980-05-27,9.962,8.829,1.133
1980-05-28,10.102,9.049,1.053
1980-05-29,10.242,9.169,1.073
1980-05-30,10.252,9.259,0.993
1980-06-02,10.312,9.349,0.963
1980-06-03,10.162,9.209,0.953
1980-06-04,10.072,9.069,1.003
1980-06-05,10.022,8.979,1.043
1980-06-06,9.812,8.729,1.083
1980-06-09,9.732,8.619,1.113
1980-06-10,9.832,8.799,1.033
1980-06-11,9.702,8.659,1.043
1980-06-12,9.532,8.469,1.063
1980-06-13,9.512,8.399,1.113
1980-06-16,9.472,8.389,1.083
1980-06-17,9.492,8.369,1.123
1980-06-18,9.562,8.589,0.973
1980-06-19,9.562,8.689,0.873
1980-06-20,9.492,8.439,1.053
1980-06-23,9.632,8.599,1.033
1980-06-24,9.682,8.649,1.033
1980-06-25,9.792,8.739,1.053
1980-06-26,9.872,8.809,1.063
1980-06-27,10.042,8.949,1.093
1980-06-30,10.092,8.979,1.113
1980-07-01,10.132,9.019,1.113
1980-07-02,10.192,9.019,1.173
1980-07-03,10.012,8.779,1.233
1980-07-04,10.012,8.779,1.233
1980-07-07,10.202,8.949,1.253
1980-07-08,10.092,8.809,1.283
1980-07-09,10.142,8.839,1.303
1980-07-10,10.212,8.909,1.303
1980-07-11,10.282,8.979,1.303
1980-07-14,10.332,9.169,1.163
1980-07-15,10.172,8.989,1.183
1980-07-16,10.072,8.799,1.273
1980-07-17,10.212,8.899,1.313
1980-07-18,10.202,8.939,1.263
1980-07-21,10.132,8.939,1.193
1980-07-22,10.182,9.029,1.153
1980-07-23,10.122,8.959,1.163
1980-07-24,10.242,9.059,1.183
1980-07-25,10.352,9.159,1.193
1980-07-28,10.462,9.249,1.213
1980-07-29,10.452,9.289,1.163
1980-07-30,10.532,9.339,1.193
1980-07-31,10.762,9.729,1.033
1980-08-01,10.762,9.789,0.973
1980-08-04,10.692,9.669,1.023
1980-08-05,10.702,9.679,1.023
1980-08-06,10.802,9.699,1.103
1980-08-07,10.712,9.679,1.033
1980-08-08,10.872,9.819,1.053
1980-08-11,11.032,10.079,0.953
1980-08-12,10.982,10.039,0.943
1980-08-13,10.892,10.039,0.853
1980-08-14,10.902,10.079,0.823
1980-08-15,10.862,10.129,0.733
1980-08-18,11.132,10.779,0.353
1980-08-19,11.242,10.919,0.323
1980-08-20,11.222,11.119,0.103
1980-08-21,11.302,11.279,0.023
1980-08-22,11.132,11.099,0.033
1980-08-25,11.402,11.349,0.053
1980-08-26,11.422,11.349,0.073
1980-08-27,11.672,11.529,0.143
1980-08-28,11.892,11.779,0.113
1980-08-29,11.552,11.369,0.183
1980-09-01,11.552,11.369,0.183
1980-09-02,11.322,11.059,0.263
1980-09-03,11.082,10.739,0.343
1980-09-04,11.162,10.779,0.383
1980-09-05,11.212,10.899,0.313
1980-09-08,11.292,11.119,0.173
1980-09-09,11.192,11.139,0.053
1980-09-10,11.142,11.039,0.103
1980-09-11,11.322,11.709,-0.387
1980-09-12,11.372,11.409,-0.037
1980-09-15,11.622,11.799,-0.177
1980-09-16,11.522,11.689,-0.167
1980-09-17,11.572,11.799,-0.227
1980-09-18,11.532,11.849,-0.317
1980-09-19,11.332,11.599,-0.267
1980-09-22,11.692,12.009,-0.317
1980-09-23,11.762,12.009,-0.247
1980-09-24,11.752,11.989,-0.237
1980-09-25,11.912,12.119,-0.207
1980-09-26,11.992,12.409,-0.417
1980-09-29,12.072,12.389,-0.317
1980-09-30,11.862,12.139,-0.277
1980-10-01,11.782,12.029,-0.247
1980-10-02,11.832,12.069,-0.237
1980-10-03,11.402,11.519,-0.117
1980-10-06,11.352,11.419,-0.067
1980-10-07,11.432,11.449,-0.017
1980-10-08,11.512,11.699,-0.187
1980-10-09,11.392,11.609,-0.217
1980-10-10,11.442,11.649,-0.207
1980-10-13,11.442,11.649,-0.207
1980-10-14,11.372,11.679,-0.307
1980-10-15,11.292,11.589,-0.297
1980-10-16,11.472,11.699,-0.227
1980-10-17,11.622,11.919,-0.297
1980-10-20,11.642,12.009,-0.367
1980-10-21,11.702,12.119,-0.417
1980-10-22,11.882,12.319,-0.437
1980-10-23,11.822,12.319,-0.497
1980-10-24,11.742,12.259,-0.517
1980-10-27,12.132,12.739,-0.607
1980-10-28,12.322,12.919,-0.597
1980-10-29,12.482,12.989,-0.507
1980-10-30,12.482,13.049,-0.567
1980-10-31,12.462,13.089,-0.627
1980-11-03,12.462,13.239,-0.777
1980-11-04,12.462,13.239,-0.777
1980-11-05,12.612,13.389,-0.777
1980-11-06,13.042,13.579,-0.537
1980-11-07,12.662,13.369,-0.707
1980-11-10,12.782,13.299,-0.517
1980-11-11,12.782,13.299,-0.517
1980-11-12,12.472,12.869,-0.397
1980-11-13,12.492,12.899,-0.407
1980-11-14,12.792,13.259,-0.467
1980-11-17,12.952,13.719,-0.767
1980-11-18,12.622,13.479,-0.857
1980-11-19,12.512,13.379,-0.867
1980-11-20,12.592,13.539,-0.947
1980-11-21,12.802,13.839,-1.037
1980-11-24,12.762,13.889,-1.127
1980-11-25,12.742,13.999,-1.257
1980-11-26,12.652,14.009,-1.357
1980-11-27,12.652,14.009,-1.357
1980-11-28,12.722,14.139,-1.417
1980-12-01,12.922,14.259,-1.337
1980-12-02,12.952,14.259,-1.307
1980-12-03,12.922,14.049,-1.127
1980-12-04,12.912,14.159,-1.247
1980-12-05,12.852,14.349,-1.497
1980-12-08,12.912,14.459,-1.547
1980-12-09,13.102,14.549,-1.447
1980-12-10,13.152,14.599,-1.447
1980-12-11,13.572,14.979,-1.407
1980-12-12,13.212,14.749,-1.537
1980-12-15,13.252,14.839,-1.587
1980-12-16,13.512,15.129,-1.617
1980-12-17,13.282,14.989,-1.707
1980-12-18,13.222,14.899,-1.677
1980-12-19,12.642,14.059,-1.417
1980-12-22,12.142,13.249,-1.107
1980-12-23,12.352,13.049,-0.697
1980-12-24,12.422,13.379,-0.957
1980-12-25,12.422,13.379,-0.957
1980-12-26,12.252,12.959,-0.707
1980-12-29,12.202,12.879,-0.677
1980-12-30,12.392,12.979,-0.587
1980-12-31,12.432,13.069,-0.637
1981-01-01,12.432,13.069,-0.637
1981-01-02,12.422,13.109,-0.687
1981-01-05,12.152,12.289,-0.137
1981-01-06,12.112,12.429,-0.317
1981-01-07,12.382,12.929,-0.547
1981-01-08,12.352,13.099,-0.747
1981-01-09,12.572,13.539,-0.967
1981-01-12,12.452,13.179,-0.727
1981-01-13,12.532,13.309,-0.777
1981-01-14,12.532,12.959,-0.427
1981-01-15,12.622,13.259,-0.637
1981-01-16,12.532,13.089,-0.557
1981-01-19,12.642,13.629,-0.987
1981-01-20,12.502,13.489,-0.987
1981-01-21,12.772,13.799,-1.027
1981-01-22,12.872,13.839,-0.967
1981-01-23,12.842,13.749,-0.907
1981-01-26,12.702,13.409,-0.707
1981-01-27,12.732,13.409,-0.677
1981-01-28,12.772,13.489,-0.717
1981-01-29,12.802,13.429,-0.627
1981-01-30,12.682,13.269,-0.587
1981-02-02,12.862,13.519,-0.657
1981-02-03,12.982,13.709,-0.727
1981-02-04,12.862,13.639,-0.777
1981-02-05,12.952,13.639,-0.687
1981-02-06,13.092,13.899,-0.807
1981-02-09,13.212,13.979,-0.767
1981-02-10,13.272,14.109,-0.837
1981-02-11,13.422,14.349,-0.927
1981-02-12,13.422,14.349,-0.927
1981-02-13,13.652,14.459,-0.807
1981-02-16,13.652,14.459,-0.807
1981-02-17,13.332,13.979,-0.647
1981-02-18,13.302,13.989,-0.687
1981-02-19,13.092,13.729,-0.637
1981-02-20,12.902,13.559,-0.657
1981-02-23,13.192,13.929,-0.737
1981-02-24,13.212,14.009,-0.797
1981-02-25,13.292,14.009,-0.717
1981-02-26,13.472,14.109,-0.637
1981-02-27,13.432,14.089,-0.657
1981-03-02,13.622,14.409,-0.787
1981-03-03,13.432,14.139,-0.707
1981-03-04,13.452,14.219,-0.767
1981-03-05,13.432,14.179,-0.747
1981-03-06,13.202,13.919,-0.717
1981-03-09,13.092,13.849,-0.757
1981-03-10,13.082,13.749,-0.667
1981-03-11,13.122,13.799,-0.677
1981-03-12,13.032,13.709,-0.677
1981-03-13,12.862,13.459,-0.597
1981-03-16,12.852,13.309,-0.457
1981-03-17,12.682,13.209,-0.527
1981-03-18,12.582,12.759,-0.177
1981-03-19,12.672,12.849,-0.177
1981-03-20,12.772,12.889,-0.117
1981-03-23,13.132,13.369,-0.237
1981-03-24,13.302,13.559,-0.257
1981-03-25,13.212,13.519,-0.307
1981-03-26,13.342,13.629,-0.287
1981-03-27,13.362,13.679,-0.317
1981-03-30,13.222,13.329,-0.107
1981-03-31,13.132,13.179,-0.047
1981-04-01,13.142,13.199,-0.057
1981-04-02,13.252,13.409,-0.157
1981-04-03,13.402,13.579,-0.177
1981-04-06,13.742,14.139,-0.397
1981-04-07,13.412,13.709,-0.297
1981-04-08,13.612,13.899,-0.287
1981-04-09,13.452,13.879,-0.427
1981-04-10,13.592,13.909,-0.317
1981-04-13,13.682,14.059,-0.377
1981-04-14,13.582,13.929,-0.347
1981-04-15,13.742,14.199,-0.457
1981-04-16,13.792,14.239,-0.447
1981-04-17,13.792,14.239,-0.447
1981-04-20,13.692,14.339,-0.647
1981-04-21,13.732,14.349,-0.617
1981-04-22,13.782,14.419,-0.637
1981-04-23,13.802,14.519,-0.717
1981-04-24,13.882,14.669,-0.787
1981-04-27,13.922,14.679,-0.757
1981-04-28,13.932,14.659,-0.727
1981-04-29,14.052,14.679,-0.627
1981-04-30,14.112,14.849,-0.737
1981-05-01,14.052,14.729,-0.677
1981-05-04,14.472,15.379,-0.907
1981-05-05,14.692,15.949,-1.257
1981-05-06,14.562,15.839,-1.277
1981-05-07,14.332,15.699,-1.367
1981-05-08,14.232,15.699,-1.467
1981-05-11,14.342,15.749,-1.407
1981-05-12,14.462,15.939,-1.477
1981-05-13,14.492,15.949,-1.457
1981-05-14,14.242,15.809,-1.567
1981-05-15,14.072,15.559,-1.487
1981-05-18,13.802,15.199,-1.397
1981-05-19,13.952,15.479,-1.527
1981-05-20,14.002,15.639,-1.637
1981-05-21,14.052,15.759,-1.707
1981-05-22,13.832,15.489,-1.657
1981-05-25,13.832,15.489,-1.657
1981-05-26,13.672,15.099,-1.427
1981-05-27,13.712,15.149,-1.437
1981-05-28,13.562,14.799,-1.237
1981-05-29,13.502,14.409,-0.907
1981-06-01,13.462,14.479,-1.017
1981-06-02,13.582,14.669,-1.087
1981-06-03,13.552,14.659,-1.107
1981-06-04,13.512,14.769,-1.257
1981-06-05,13.562,14.739,-1.177
1981-06-08,13.362,14.319,-0.957
1981-06-09,13.372,14.449,-1.077
1981-06-10,13.312,14.319,-1.007
1981-06-11,13.322,14.409,-1.087
1981-06-12,13.352,14.449,-1.097
1981-06-15,13.092,14.039,-0.947
1981-06-16,13.082,14.119,-1.037
1981-06-17,13.232,14.379,-1.147
1981-06-18,13.572,14.669,-1.097
1981-06-19,13.462,14.659,-1.197
1981-06-22,13.442,14.499,-1.057
1981-06-23,13.562,14.599,-1.037
1981-06-24,13.662,14.719,-1.057
1981-06-25,13.702,14.659,-0.957
1981-06-26,13.692,14.599,-0.907
1981-06-29,13.682,14.489,-0.807
1981-06-30,13.862,14.669,-0.807
1981-07-01,14.042,14.949,-0.907
1981-07-02,13.952,14.879,-0.927
1981-07-03,13.952,14.879,-0.927
1981-07-06,13.812,14.689,-0.877
1981-07-07,14.042,14.929,-0.887
1981-07-08,14.112,15.029,-0.917
1981-07-09,14.122,15.149,-1.027
1981-07-10,13.942,14.889,-0.947
1981-07-13,13.992,14.839,-0.847
1981-07-14,14.152,15.079,-0.927
1981-07-15,14.072,15.039,-0.967
1981-07-16,14.112,15.119,-1.007
1981-07-17,14.092,15.079,-0.987
1981-07-20,14.592,15.969,-1.377
1981-07-21,14.612,16.009,-1.397
1981-07-22,14.632,15.959,-1.327
1981-07-23,14.572,15.859,-1.287
1981-07-24,14.412,15.649,-1.237
1981-07-27,14.432,15.579,-1.147
1981-07-28,14.532,15.789,-1.257
1981-07-29,14.612,15.769,-1.157
1981-07-30,14.712,15.889,-1.177
1981-07-31,14.672,15.849,-1.177
1981-08-03,14.952,16.169,-1.217
1981-08-04,14.952,16.169,-1.217
1981-08-05,14.912,16.078,-1.166
1981-08-06,14.862,16.039,-1.177
1981-08-07,14.832,16.058,-1.226
1981-08-10,14.652,15.839,-1.187
1981-08-11,14.402,15.679,-1.277
1981-08-12,14.612,16.029,-1.417
1981-08-13,14.652,16.139,-1.487
1981-08-14,14.742,16.199,-1.457
1981-08-17,14.712,16.229,-1.517
1981-08-18,14.792,16.308,-1.516
1981-08-19,14.772,16.328,-1.556
1981-08-20,14.892,16.259,-1.367
1981-08-21,14.972,16.319,-1.347
1981-08-24,15.322,16.869,-1.547
1981-08-25,15.352,16.679,-1.327
1981-08-26,15.312,16.699,-1.387
1981-08-27,15.362,16.759,-1.397
1981-08-28,15.252,16.579,-1.327
1981-08-31,15.412,16.739,-1.327
1981-09-01,15.412,16.789,-1.377
1981-09-02,15.402,16.789,-1.387
1981-09-03,15.482,16.909,-1.427
1981-09-04,15.512,16.899,-1.387
1981-09-07,15.512,16.899,-1.387
1981-09-08,15.592,16.959,-1.367
1981-09-09,15.532,16.959,-1.427
1981-09-10,15.302,16.729,-1.427
1981-09-11,15.052,16.479,-1.427
1981-09-14,15.202,16.439,-1.237
1981-09-15,15.082,16.139,-1.057
1981-09-16,15.112,16.099,-0.987
1981-09-17,14.952,16.019,-1.067
1981-09-18,14.912,16.029,-1.117
1981-09-21,14.782,15.799,-1.017
1981-09-22,15.032,16.049,-1.017
1981-09-23,15.232,16.119,-0.887
1981-09-24,15.312,16.179,-0.867
1981-09-25,15.682,16.539,-0.857
1981-09-28,15.652,16.579,-0.927
1981-09-29,15.762,16.599,-0.837
1981-09-30,15.842,16.699,-0.857
1981-10-01,15.752,16.579,-0.827
1981-10-02,15.412,16.349,-0.937
1981-10-05,15.192,15.879,-0.687
1981-10-06,15.142,15.859,-0.717
1981-10-07,15.042,15.739,-0.697
1981-10-08,15.002,15.799,-0.797
1981-10-09,14.732,15.209,-0.477
1981-10-12,14.732,15.209,-0.477
1981-10-13,14.832,15.259,-0.427
1981-10-14,14.872,15.359,-0.487
1981-10-15,14.882,15.319,-0.437
1981-10-16,14.942,15.469,-0.527
1981-10-19,14.952,15.489,-0.537
1981-10-20,15.092,15.489,-0.397
1981-10-21,15.342,15.559,-0.217
1981-10-22,15.382,15.569,-0.187
1981-10-23,15.302,15.419,-0.117
1981-10-26,15.602,15.569,0.033
1981-10-27,15.542,15.569,-0.027
1981-10-28,15.442,15.429,0.013
1981-10-29,15.062,15.079,-0.017
1981-10-30,14.632,14.599,0.033
1981-11-02,14.572,14.119,0.453
1981-11-03,14.572,14.119,0.453
1981-11-04,14.182,14.119,0.063
1981-11-05,14.192,14.209,-0.017
1981-11-06,13.942,13.869,0.073
1981-11-09,13.392,13.179,0.213
1981-11-10,13.402,13.229,0.173
1981-11-11,13.402,13.229,0.173
1981-11-12,13.192,12.779,0.413
1981-11-13,13.182,12.839,0.343
1981-11-16,13.072,12.699,0.373
1981-11-17,13.182,12.719,0.463
1981-11-18,13.002,12.199,0.803
1981-11-19,13.042,12.229,0.813
1981-11-20,13.142,12.219,0.923
1981-11-23,13.442,12.509,0.933
1981-11-24,13.132,12.159,0.973
1981-11-25,12.982,12.139,0.843
1981-11-26,12.982,12.139,0.843
1981-11-27,12.922,12.119,0.803
1981-11-30,13.132,12.369,0.763
1981-12-01,13.372,12.719,0.653
1981-12-02,13.492,12.899,0.593
1981-12-03,13.452,12.889,0.563
1981-12-04,13.152,12.239,0.913
1981-12-07,13.502,12.589,0.913
1981-12-08,13.502,12.659,0.843
1981-12-09,13.642,12.879,0.763
1981-12-10,13.802,13.169,0.633
1981-12-11,13.842,13.359,0.483
1981-12-14,13.622,13.399,0.223
1981-12-15,13.552,13.109,0.443
1981-12-16,13.532,13.049,0.483
1981-12-17,13.712,13.379,0.333
1981-12-18,13.512,13.199,0.313
1981-12-21,13.832,13.619,0.213
1981-12-22,14.022,13.779,0.243
1981-12-23,14.142,14.129,0.013
1981-12-24,14.012,13.959,0.053
1981-12-25,14.012,13.959,0.053
1981-12-28,14.012,14.029,-0.017
1981-12-29,14.122,13.989,0.133
1981-12-30,14.172,13.909,0.263
1981-12-31,13.982,13.639,0.343
1982-01-01,13.982,13.639,0.343
1982-01-04,14.192,13.879,0.313
1982-01-05,14.442,14.099,0.343
1982-01-06,14.592,14.199,0.393
1982-01-07,14.632,14.339,0.293
1982-01-08,14.482,14.119,0.363
1982-01-11,14.812,14.559,0.253
1982-01-12,14.622,14.499,0.123
1982-01-13,14.832,14.789,0.043
1982-01-14,14.782,14.719,0.063
1982-01-15,14.822,14.819,0.003
1982-01-18,14.752,14.839,-0.087
1982-01-19,14.802,14.799,0.003
1982-01-20,14.812,15.029,-0.217
1982-01-21,14.622,14.969,-0.347
1982-01-22,14.692,15.069,-0.377
1982-01-25,14.622,14.939,-0.317
1982-01-26,14.542,14.709,-0.167
1982-01-27,14.512,14.579,-0.067
1982-01-28,14.292,14.339,-0.047
1982-01-29,14.142,14.249,-0.107
1982-02-01,14.582,15.049,-0.467
1982-02-02,14.472,14.859,-0.387
1982-02-03,14.692,14.939,-0.247
1982-02-04,14.762,14.969,-0.207
1982-02-05,14.652,14.899,-0.247
1982-02-08,14.882,15.099,-0.217
1982-02-09,14.952,15.159,-0.207
1982-02-10,14.812,15.089,-0.277
1982-02-11,14.712,15.079,-0.367
1982-02-12,14.712,15.079,-0.367
1982-02-15,14.712,15.079,-0.367
1982-02-16,14.532,15.049,-0.517
1982-02-17,14.502,15.189,-0.687
1982-02-18,14.282,14.999,-0.717
1982-02-19,14.242,14.949,-0.707
1982-02-22,13.872,14.359,-0.487
1982-02-23,13.932,14.339,-0.407
1982-02-24,13.872,14.249,-0.377
1982-02-25,13.912,14.259,-0.347
1982-02-26,14.032,14.449,-0.417
1982-03-01,13.852,14.259,-0.407
1982-03-02,13.742,14.149,-0.407
1982-03-03,13.692,14.099,-0.407
1982-03-04,13.612,13.909,-0.297
1982-03-05,13.592,13.799,-0.207
1982-03-08,13.672,13.719,-0.047
1982-03-09,13.692,13.939,-0.247
1982-03-10,13.732,13.979,-0.247
1982-03-11,13.952,14.259,-0.307
1982-03-12,13.972,14.359,-0.387
1982-03-15,13.962,14.439,-0.477
1982-03-16,13.912,14.359,-0.447
1982-03-17,13.882,14.159,-0.277
1982-03-18,13.872,14.249,-0.377
1982-03-19,13.892,14.359,-0.467
1982-03-22,13.742,14.099,-0.357
1982-03-23,13.722,14.079,-0.357
1982-03-24,13.912,14.149,-0.237
1982-03-25,13.902,14.249,-0.347
1982-03-26,14.012,14.359,-0.347
1982-03-29,14.162,14.539,-0.377
1982-03-30,14.192,14.639,-0.447
1982-03-31,14.182,14.529,-0.347
1982-04-01,14.102,14.429,-0.327
1982-04-02,14.102,14.449,-0.347
1982-04-05,14.162,14.379,-0.217
1982-04-06,14.182,14.429,-0.247
1982-04-07,14.182,14.549,-0.367
1982-04-08,13.982,14.289,-0.307
1982-04-09,13.982,14.289,-0.307
1982-04-12,13.832,14.229,-0.397
1982-04-13,13.832,14.179,-0.347
1982-04-14,13.952,14.359,-0.407
1982-04-15,13.912,14.399,-0.487
1982-04-16,13.712,14.249,-0.537
1982-04-19,13.662,14.189,-0.527
1982-04-20,13.722,14.149,-0.427
1982-04-21,13.692,14.049,-0.357
1982-04-22,13.712,14.069,-0.357
1982-04-23,13.692,14.029,-0.337
1982-04-26,13.702,14.029,-0.327
1982-04-27,13.702,13.959,-0.257
1982-04-28,13.772,13.999,-0.227
1982-04-29,13.872,14.029,-0.157
1982-04-30,13.872,13.999,-0.127
1982-05-03,13.952,14.139,-0.187
1982-05-04,13.872,14.179,-0.307
1982-05-05,13.802,14.049,-0.247
1982-05-06,13.542,13.789,-0.247
1982-05-07,13.482,13.679,-0.197
1982-05-10,13.492,13.719,-0.227
1982-05-11,13.462,13.739,-0.277
1982-05-12,13.592,13.809,-0.217
1982-05-13,13.622,13.959,-0.337
1982-05-14,13.482,13.869,-0.387
1982-05-17,13.572,13.859,-0.287
1982-05-18,13.602,13.859,-0.257
1982-05-19,13.642,13.789,-0.147
1982-05-20,13.532,13.489,0.043
1982-05-21,13.522,13.579,-0.057
1982-05-24,13.582,13.629,-0.047
1982-05-25,13.622,13.689,-0.067
1982-05-26,13.682,13.629,0.053
1982-05-27,13.722,13.639,0.083
1982-05-28,13.712,13.629,0.083
1982-05-31,13.712,13.629,0.083
1982-06-01,13.932,13.929,0.003
1982-06-02,13.862,13.959,-0.097
1982-06-03,13.902,13.909,-0.007
1982-06-04,13.982,14.039,-0.057
1982-06-07,13.942,13.979,-0.037
1982-06-08,13.982,14.049,-0.067
1982-06-09,13.992,14.119,-0.127
1982-06-10,14.022,14.129,-0.107
1982-06-11,13.932,14.089,-0.157
1982-06-14,14.212,14.379,-0.167
1982-06-15,14.212,14.419,-0.207
1982-06-16,14.262,14.459,-0.197
1982-06-17,14.482,14.799,-0.317
1982-06-18,14.622,14.969,-0.347
1982-06-21,14.632,14.929,-0.297
1982-06-22,14.662,14.909,-0.247
1982-06-23,14.742,14.979,-0.237
1982-06-24,14.712,14.959,-0.247
1982-06-25,14.762,14.989,-0.227
1982-06-28,14.732,14.939,-0.207
1982-06-29,14.612,14.839,-0.227
1982-06-30,14.442,14.669,-0.227
1982-07-01,14.402,14.609,-0.207
1982-07-02,14.502,14.719,-0.217
1982-07-05,14.502,14.719,-0.217
1982-07-06,14.482,14.729,-0.247
1982-07-07,14.492,14.689,-0.197
1982-07-08,14.192,14.269,-0.077
1982-07-09,14.032,14.059,-0.027
1982-07-12,13.872,13.869,0.003
1982-07-13,14.022,14.139,-0.117
1982-07-14,14.102,14.239,-0.137
1982-07-15,13.962,14.079,-0.117
